Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-05-01 08:00:00,2858.77,2867.86,2805.24,2857.6,95319.10722,2021-05-01 11:59:59.999000 ,270864851.3680805,214246.0,48425.17662,137631434.0621934,0.0
2021-05-01 12:00:00,2857.75,2880.83,2838.86,2866.37,105701.12018,2021-05-01 15:59:59.999000 ,302725311.6865944,286713.0,54855.78597,157146386.7964061,0.0
2021-05-01 16:00:00,2866.37,2943.69,2866.07,2925.49,152417.31768,2021-05-01 19:59:59.999000 ,444162878.7019228,270082.0,83652.33606,243723296.4010783,0.0
2021-05-01 20:00:00,2925.49,2954.28,2908.33,2944.77,100095.59036,2021-05-01 23:59:59.999000 ,293913756.96242434,210446.0,50253.4115,147596336.0918939,0.0
2021-05-02 00:00:00,2944.83,2954.7,2891.86,2901.51,100185.44238,2021-05-02 03:59:59.999000 ,293701091.13767314,161166.0,48033.2996,140829949.7796494,0.0
2021-05-02 04:00:00,2901.84,2927.07,2871.5,2892.9,105474.1189,2021-05-02 07:59:59.999000 ,306156511.9849217,237719.0,52847.68147,153405733.2822662,0.0
2021-05-02 08:00:00,2892.9,2936.74,2852.26,2936.25,116319.20867,2021-05-02 11:59:59.999000 ,336764415.0904305,249725.0,59138.15499,171241912.971735,0.0
2021-05-02 12:00:00,2936.03,2940.09,2901.78,2929.15,84499.26075,2021-05-02 15:59:59.999000 ,246775605.27717832,137301.0,45193.52691,131965975.1717965,0.0
2021-05-02 16:00:00,2929.14,2976.87,2920.0,2963.56,85566.0265,2021-05-02 19:59:59.999000 ,252196117.2292958,181600.0,46639.39138,137482450.5458882,0.0
2021-05-02 20:00:00,2963.57,2985.0,2928.34,2949.56,79938.4873,2021-05-02 23:59:59.999000 ,236717141.5252013,164769.0,42627.81458,126289721.8369579,0.0
2021-05-03 00:00:00,2949.33,3059.4,2949.32,3054.33,175033.4084,2021-05-03 03:59:59.999000 ,527608570.7855939,334196.0,98083.49112,295624412.0587466,0.0
2021-05-03 04:00:00,3054.34,3147.0,3036.53,3146.95,168977.78397,2021-05-03 07:59:59.999000 ,523084605.57041216,341446.0,91306.43434,282679319.75400114,0.0
2021-05-03 08:00:00,3146.95,3204.04,3125.39,3151.95,230291.33808,2021-05-03 11:59:59.999000 ,729127370.138861,407720.0,119696.61701,379064261.51249313,0.0
2021-05-03 12:00:00,3151.95,3194.15,3085.06,3163.66,202792.91782,2021-05-03 15:59:59.999000 ,636940231.9439819,389678.0,97873.19299,307498644.3435919,0.0
2021-05-03 16:00:00,3163.65,3338.0,3150.89,3301.27,303932.96998,2021-05-03 19:59:59.999000 ,994203049.9036828,547476.0,157238.56665,514358953.28035057,0.0
2021-05-03 20:00:00,3301.64,3454.0,3245.56,3431.04,248059.64455,2021-05-03 23:59:59.999000 ,832822652.0726196,482230.0,125204.3134,420492127.50411,0.0
2021-05-04 00:00:00,3431.04,3450.0,3180.61,3232.25,369216.38049,2021-05-04 03:59:59.999000 ,1219643764.4774992,667753.0,177837.14828,587275383.340468,0.0
2021-05-04 04:00:00,3232.4,3403.99,3219.1,3313.63,182970.9468,2021-05-04 07:59:59.999000 ,611726318.8835855,455091.0,96298.21159,322002698.9165783,0.0
2021-05-04 08:00:00,3314.0,3487.0,3276.7,3480.01,247097.93596,2021-05-04 11:59:59.999000 ,835622662.5511453,564784.0,132589.78314,448746674.3768047,0.0
2021-05-04 12:00:00,3480.01,3527.0,3213.35,3228.49,503040.13484,2021-05-04 15:59:59.999000 ,1704720289.0963411,904601.0,245119.44928,830510227.4417812,0.0
2021-05-04 16:00:00,3228.36,3412.91,3160.0,3412.9,341088.09144,2021-05-04 19:59:59.999000 ,1122799479.642357,598384.0,170420.47479,561341728.2543217,0.0
2021-05-04 20:00:00,3412.91,3429.31,3216.47,3239.01,182625.89605,2021-05-04 23:59:59.999000 ,608590006.0585335,443623.0,91228.45057,304149387.321424,0.0
2021-05-05 00:00:00,3239.01,3385.0,3200.23,3296.34,202733.0365,2021-05-05 03:59:59.999000 ,671857869.2064762,434461.0,104684.69862,346878244.5422179,0.0
2021-05-05 04:00:00,3296.78,3357.53,3223.0,3339.51,164709.48667,2021-05-05 07:59:59.999000 ,540314043.4294508,308438.0,81331.8837,266831216.9565417,0.0
2021-05-05 08:00:00,3339.51,3407.63,3316.56,3352.65,190982.44966,2021-05-05 11:59:59.999000 ,641640083.2986896,369909.0,94914.36244,318991024.83282554,0.0
2021-05-05 12:00:00,3352.64,3388.58,3281.63,3305.9,210129.0489,2021-05-05 15:59:59.999000 ,702502079.3583091,355311.0,98016.38,327702183.6474555,0.0
2021-05-05 16:00:00,3305.79,3483.0,3280.62,3480.84,212136.30329,2021-05-05 19:59:59.999000 ,722382776.1755619,409298.0,108430.81304,369343256.7393519,0.0
2021-05-05 20:00:00,3480.5,3549.34,3412.25,3524.26,194126.41086,2021-05-05 23:59:59.999000 ,677297925.4326702,347024.0,93781.10363,327370496.8266583,0.0
2021-05-06 00:00:00,3524.33,3539.2,3440.17,3469.18,129163.66735,2021-05-06 03:59:59.999000 ,449200317.2176032,267244.0,63707.86121,221594636.359594,0.0
2021-05-06 04:00:00,3469.17,3502.0,3376.47,3439.2,128499.40587,2021-05-06 07:59:59.999000 ,442033952.6369156,210246.0,63741.01577,219294046.3484313,0.0
2021-05-06 08:00:00,3439.14,3525.21,3419.21,3523.15,115499.35971,2021-05-06 11:59:59.999000 ,401135649.8835245,228977.0,57931.8246,201255753.5192576,0.0
2021-05-06 12:00:00,3523.28,3577.76,3460.0,3551.25,173867.81878,2021-05-06 15:59:59.999000 ,610823216.4450809,295602.0,87266.70632,306727706.9430698,0.0
2021-05-06 16:00:00,3551.26,3605.4,3400.2,3482.07,256008.90013,2021-05-06 19:59:59.999000 ,899538138.8039027,457988.0,125644.87549,441625233.225772,0.0
2021-05-06 20:00:00,3482.06,3541.15,3434.55,3489.73,117553.42522,2021-05-06 23:59:59.999000 ,410696119.7902385,243052.0,59055.98,206295562.358249,0.0
2021-05-07 00:00:00,3489.74,3536.18,3398.29,3424.01,167560.24788,2021-05-07 03:59:59.999000 ,579724669.1726655,287989.0,80234.91961,277646753.4263495,0.0
2021-05-07 04:00:00,3424.0,3480.0,3353.23,3434.17,133607.75358,2021-05-07 07:59:59.999000 ,456648331.0466472,217739.0,66187.08185,226301070.6815152,0.0
2021-05-07 08:00:00,3434.09,3475.9,3408.04,3443.48,87038.74074,2021-05-07 11:59:59.999000 ,299995516.8187029,159575.0,42627.40142,146909161.8691609,0.0
2021-05-07 12:00:00,3442.93,3570.0,3423.0,3560.93,147945.25741,2021-05-07 15:59:59.999000 ,517498381.8997909,281237.0,76282.09245,266903088.0808727,0.0
2021-05-07 16:00:00,3560.93,3587.0,3498.28,3512.59,125591.29512,2021-05-07 19:59:59.999000 ,444867541.4932671,233354.0,60503.7266,214344156.7451094,0.0
2021-05-07 20:00:00,3512.59,3525.62,3421.11,3479.53,98801.35308,2021-05-07 23:59:59.999000 ,343006228.0385729,202638.0,47633.41805,165395668.6049909,0.0
2021-05-08 00:00:00,3479.79,3556.77,3449.27,3532.1,83375.90779,2021-05-08 03:59:59.999000 ,293591457.47853154,154792.0,40253.32172,141759605.6953794,0.0
2021-05-08 04:00:00,3531.64,3580.0,3506.22,3527.87,125153.53504,2021-05-08 07:59:59.999000 ,442839614.6720676,201281.0,63316.02872,224038502.4266971,0.0
2021-05-08 08:00:00,3527.87,3584.0,3523.03,3540.24,140536.55567,2021-05-08 11:59:59.999000 ,498832374.7607888,223726.0,70622.37573,250713325.5143826,0.0
2021-05-08 12:00:00,3540.54,3680.12,3526.38,3631.16,259538.39962,2021-05-08 15:59:59.999000 ,940843603.7466512,427465.0,133411.9906,483582402.7404607,0.0
2021-05-08 16:00:00,3632.01,3847.0,3631.75,3811.84,314074.64651,2021-05-08 19:59:59.999000 ,1188262439.5978756,692339.0,155088.35607,586673249.3222319,0.0
2021-05-08 20:00:00,3811.84,3958.33,3801.19,3910.26,207788.50389,2021-05-08 23:59:59.999000 ,806528273.6664793,447364.0,113773.74302,441667863.4044536,0.0
2021-05-09 00:00:00,3910.26,3958.0,3815.02,3870.09,156908.42462,2021-05-09 03:59:59.999000 ,609715371.5848128,355179.0,79974.65124,310810648.7719638,0.0
2021-05-09 04:00:00,3870.09,3983.65,3819.99,3937.76,198177.02677,2021-05-09 07:59:59.999000 ,775898738.6131685,409224.0,101827.45785,398688022.2051007,0.0
2021-05-09 08:00:00,3937.62,3966.57,3851.4,3851.98,176253.78989,2021-05-09 11:59:59.999000 ,688791536.7376292,351652.0,88923.2172,347690366.55811965,0.0
2021-05-09 12:00:00,3851.98,3880.94,3726.08,3878.46,228241.11074,2021-05-09 15:59:59.999000 ,869632486.1343852,494073.0,110607.11303,421398664.7541815,0.0
2021-05-09 16:00:00,3878.76,3970.0,3841.19,3862.96,151854.97938,2021-05-09 19:59:59.999000 ,593982228.3370873,391274.0,74021.79442,289514143.6117258,0.0
2021-05-09 20:00:00,3862.94,3941.73,3853.74,3923.95,88965.6768,2021-05-09 23:59:59.999000 ,347018681.25662446,287901.0,45837.75082,178802698.4572564,0.0
2021-05-10 00:00:00,3923.95,4073.34,3885.91,4054.58,158258.61659,2021-05-10 03:59:59.999000 ,629161764.6733265,326285.0,85301.96831,339227943.2756052,0.0
2021-05-10 04:00:00,4054.57,4142.85,4029.12,4105.85,188133.15452,2021-05-10 07:59:59.999000 ,771492029.247827,396340.0,92975.1005,381267449.2459909,0.0
2021-05-10 08:00:00,4105.9,4168.71,3979.0,4066.18,230075.43394,2021-05-10 11:59:59.999000 ,938435505.691792,481584.0,111875.41372,456496407.7934571,0.0
2021-05-10 12:00:00,4066.18,4169.53,4025.94,4156.37,261339.77222,2021-05-10 15:59:59.999000 ,1073645123.5422556,465807.0,130317.26384,535393412.2341828,0.0
2021-05-10 16:00:00,4155.88,4208.0,3968.6,3991.12,243867.81085,2021-05-10 19:59:59.999000 ,1007184378.8294448,506717.0,120384.42878,497573996.3582767,0.0
2021-05-10 20:00:00,3990.18,4059.67,3650.0,3945.88,424223.138,2021-05-10 23:59:59.999000 ,1660058983.426741,856400.0,204380.99621,800389844.950061,0.0
2021-05-11 00:00:00,3946.63,4030.49,3771.64,3855.52,285813.55608,2021-05-11 03:59:59.999000 ,1109230434.7490163,541628.0,135850.88976,527034716.0150133,0.0
2021-05-11 04:00:00,3855.53,3967.0,3832.35,3961.68,152248.98215,2021-05-11 07:59:59.999000 ,595439170.4935784,342265.0,77827.44557,304563659.0784003,0.0
2021-05-11 08:00:00,3961.68,4084.13,3901.59,3971.98,181630.103,2021-05-11 11:59:59.999000 ,725228928.1097859,416944.0,94503.97031,377260175.20737445,0.0
2021-05-11 12:00:00,3972.16,4035.0,3893.77,4020.99,195030.45666,2021-05-11 15:59:59.999000 ,772648436.912475,336810.0,95054.64253,376685444.7797591,0.0
2021-05-11 16:00:00,4021.0,4097.0,3990.0,4067.06,149906.11924,2021-05-11 19:59:59.999000 ,606411545.2927451,328731.0,76882.4644,311099764.8428922,0.0
2021-05-11 20:00:00,4067.0,4180.22,4041.43,4173.45,131297.8869,2021-05-11 23:59:59.999000 ,541301716.0311862,324599.0,66076.258,272393222.2951218,0.0
2021-05-12 00:00:00,4173.46,4351.85,4146.62,4332.81,187074.52683,2021-05-12 03:59:59.999000 ,791149920.4884422,393288.0,100769.57724,426364705.7557369,0.0
2021-05-12 04:00:00,4332.12,4370.0,4273.35,4306.42,178262.09058,2021-05-12 07:59:59.999000 ,769766226.5381242,382964.0,84897.75046,366476980.9475801,0.0
2021-05-12 08:00:00,4306.42,4319.28,4180.0,4273.91,164091.83028,2021-05-12 11:59:59.999000 ,701250534.1278206,319004.0,77682.674,332012735.1262494,0.0
2021-05-12 12:00:00,4273.91,4372.72,4126.1,4189.07,255550.26738,2021-05-12 15:59:59.999000 ,1090970484.8152869,513809.0,125819.47697,537384699.5610127,0.0
2021-05-12 16:00:00,4188.94,4215.0,3933.2,4083.92,403329.55615,2021-05-12 19:59:59.999000 ,1645912503.0340624,758157.0,196346.71554,801665794.5991898,0.0
2021-05-12 20:00:00,4084.45,4245.0,3701.58,3823.21,413534.46895,2021-05-12 23:59:59.999000 ,1674053014.9705043,821719.0,196053.49361,795685176.4833084,0.0
2021-05-13 00:00:00,3810.15,4034.77,3500.0,3941.08,506851.45275,2021-05-13 03:59:59.999000 ,1965249593.534464,929885.0,249482.13101,969109679.3691628,0.0
2021-05-13 04:00:00,3940.82,4025.69,3885.59,3968.0,177491.33971,2021-05-13 07:59:59.999000 ,704243850.9163076,400933.0,87007.50016,345242188.1165978,0.0
2021-05-13 08:00:00,3968.0,3986.85,3596.02,3744.47,527059.08285,2021-05-13 11:59:59.999000 ,1981935339.543625,972770.0,263107.98455,990174227.4712445,0.0
2021-05-13 12:00:00,3744.46,3900.0,3700.0,3747.02,289663.58478,2021-05-13 15:59:59.999000 ,1105061124.1492467,570346.0,143244.30446,546549185.1887177,0.0
2021-05-13 16:00:00,3747.01,3874.12,3541.51,3651.75,394956.3707,2021-05-13 19:59:59.999000 ,1451262786.435016,666746.0,188094.03085,691880322.8975356,0.0
2021-05-13 20:00:00,3650.3,3783.34,3609.0,3717.91,172686.34348,2021-05-13 23:59:59.999000 ,638778464.8410275,402882.0,88193.46858,326246825.570823,0.0
2021-05-14 00:00:00,3717.92,3903.52,3691.35,3790.81,228873.23574,2021-05-14 03:59:59.999000 ,873956853.8999044,398448.0,122409.4826,467576468.1928544,0.0
2021-05-14 04:00:00,3790.8,3900.13,3753.12,3881.66,153570.97464,2021-05-14 07:59:59.999000 ,588036408.1543508,285970.0,80519.45137,308417756.107618,0.0
2021-05-14 08:00:00,3882.09,4030.0,3856.18,3999.82,218234.51944,2021-05-14 11:59:59.999000 ,861309830.1245358,461424.0,116684.27312,460344125.49359614,0.0
2021-05-14 12:00:00,3999.8,4162.4,3950.29,4131.29,239914.40667,2021-05-14 15:59:59.999000 ,971892385.2036624,435223.0,119697.30378,485184487.82959616,0.0
2021-05-14 16:00:00,4131.3,4173.28,4037.45,4046.35,173435.34966,2021-05-14 19:59:59.999000 ,711122074.8604825,325793.0,82652.43136,338957262.6289551,0.0
2021-05-14 20:00:00,4046.41,4110.12,3967.08,4075.01,139361.94016,2021-05-14 23:59:59.999000 ,563097990.004952,320386.0,67343.08908,272151667.8174128,0.0
2021-05-15 00:00:00,4075.02,4134.05,4010.0,4025.63,149763.86441,2021-05-15 03:59:59.999000 ,610148032.3310345,273742.0,71519.59156,291428140.1791914,0.0
2021-05-15 04:00:00,4025.63,4059.99,3886.81,3907.66,167731.58471,2021-05-15 07:59:59.999000 ,666644850.2780784,330314.0,80164.25134,318320575.6345191,0.0
2021-05-15 08:00:00,3907.66,3962.11,3778.69,3902.03,218912.74536,2021-05-15 11:59:59.999000 ,848150998.7743301,479913.0,107993.89458,418791027.64278734,0.0
2021-05-15 12:00:00,3902.03,3934.8,3827.43,3875.52,146769.13372,2021-05-15 15:59:59.999000 ,571265388.1528764,273049.0,68511.10866,266674244.8450486,0.0
2021-05-15 16:00:00,3875.52,3875.52,3651.49,3751.43,223216.9343,2021-05-15 19:59:59.999000 ,836938905.9644006,423695.0,106294.94122,398648381.48816496,0.0
2021-05-15 20:00:00,3751.84,3831.0,3632.0,3646.68,132780.61832,2021-05-15 23:59:59.999000 ,497438317.4642176,274632.0,63536.8804,238148427.5666169,0.0
2021-05-16 00:00:00,3646.24,3853.86,3620.15,3826.23,172396.69457,2021-05-16 03:59:59.999000 ,651268110.6043671,323535.0,90924.61552,343388856.9925365,0.0
2021-05-16 04:00:00,3826.63,3879.0,3773.08,3866.75,95943.27486,2021-05-16 07:59:59.999000 ,367835507.49481744,237798.0,48915.38209,187525722.23206407,0.0
2021-05-16 08:00:00,3866.62,3867.99,3786.43,3789.69,98531.00758,2021-05-16 11:59:59.999000 ,376511135.8466479,245258.0,50077.76564,191376097.8855556,0.0
2021-05-16 12:00:00,3789.98,3804.49,3630.37,3633.45,207811.94195,2021-05-16 15:59:59.999000 ,770238269.743831,381235.0,91004.46375,337230324.7073669,0.0
2021-05-16 16:00:00,3633.53,3671.23,3346.72,3419.22,428663.76902,2021-05-16 19:59:59.999000 ,1512227148.5513513,829212.0,194919.51562,688196163.7381043,0.0
2021-05-16 20:00:00,3419.81,3588.98,3343.06,3582.1,320718.97077,2021-05-16 23:59:59.999000 ,1110838132.2569816,515945.0,157163.50773,544399067.2697959,0.0
2021-05-17 00:00:00,3581.81,3587.06,3212.0,3240.13,334919.94393,2021-05-17 03:59:59.999000 ,1130565238.6575663,507993.0,157213.6493,531251116.13192254,0.0
2021-05-17 04:00:00,3240.74,3531.08,3102.0,3520.85,452258.26937,2021-05-17 07:59:59.999000 ,1509688663.1216972,599356.0,223781.06129,748449814.496496,0.0
2021-05-17 08:00:00,3520.87,3575.24,3427.78,3516.52,282566.8961,2021-05-17 11:59:59.999000 ,989894801.2566904,386403.0,150544.66539,527429704.442284,0.0
2021-05-17 12:00:00,3516.71,3544.48,3266.66,3284.75,245411.16019,2021-05-17 15:59:59.999000 ,835920287.8041732,407740.0,116763.82806,397660276.4067463,0.0
2021-05-17 16:00:00,3284.99,3402.34,3121.48,3378.75,357378.03631,2021-05-17 19:59:59.999000 ,1167869783.7385511,531197.0,170868.32373,558992681.9124428,0.0
2021-05-17 20:00:00,3379.26,3453.0,3193.48,3282.51,231478.13408,2021-05-17 23:59:59.999000 ,767132806.156147,452663.0,114560.83291,379811388.6334375,0.0
2021-05-18 00:00:00,3282.25,3419.0,3240.0,3384.57,180542.84117,2021-05-18 03:59:59.999000 ,607874680.4766054,287375.0,91195.10119,307029729.3126255,0.0
2021-05-18 04:00:00,3385.28,3559.16,3380.69,3510.02,230510.39416,2021-05-18 07:59:59.999000 ,806811687.376226,411583.0,121384.6577,424876970.4416447,0.0
2021-05-18 08:00:00,3510.07,3565.71,3432.42,3533.89,167187.95613,2021-05-18 11:59:59.999000 ,584345725.2356989,273824.0,80742.13926,282064929.07429034,0.0
2021-05-18 12:00:00,3533.46,3539.99,3255.71,3345.5,362104.1217,2021-05-18 15:59:59.999000 ,1219641415.2951622,551548.0,179936.06503,605819914.3313948,0.0
2021-05-18 16:00:00,3345.49,3438.49,3310.06,3402.38,225177.31277,2021-05-18 19:59:59.999000 ,761044528.2133626,358524.0,112450.257,379966472.0760129,0.0
2021-05-18 20:00:00,3402.69,3464.02,3322.22,3375.07,121588.2155,2021-05-18 23:59:59.999000 ,413155835.2253721,261033.0,62331.99065,211861471.49857792,0.0
2021-05-19 00:00:00,3375.08,3441.73,3042.64,3097.23,366461.24579,2021-05-19 03:59:59.999000 ,1171726467.4317105,553154.0,168583.36875,539427789.301336,0.0
2021-05-19 04:00:00,3097.23,3133.18,2857.41,2985.0,656066.81564,2021-05-19 07:59:59.999000 ,1944548811.4906847,792760.0,307071.17091,910593325.8261008,0.0
2021-05-19 08:00:00,2985.0,3006.0,2442.82,2721.08,629923.13116,2021-05-19 11:59:59.999000 ,1759536967.9182053,793724.0,286149.18236,802175896.1569139,0.0
2021-05-19 12:00:00,2721.08,2780.0,1888.0,2742.61,1531897.38404,2021-05-19 15:59:59.999000 ,3756245261.6903086,1752653.0,755034.9144,1868679180.4226136,0.0
2021-05-19 16:00:00,2741.44,2920.44,2555.0,2601.13,695521.3944,2021-05-19 19:59:59.999000 ,1896991945.341196,1006279.0,362716.87323,991361323.6873575,0.0
2021-05-19 20:00:00,2601.13,2717.42,2427.5,2438.92,429966.34836,2021-05-19 23:59:59.999000 ,1112474713.115354,650398.0,211396.8481,547515336.3836253,0.0
2021-05-20 00:00:00,2438.92,2546.03,2155.0,2472.46,821706.82258,2021-05-20 03:59:59.999000 ,1939178865.843721,947728.0,390867.23649,924362098.873372,0.0
2021-05-20 04:00:00,2472.46,2779.0,2454.82,2712.69,517110.1483,2021-05-20 07:59:59.999000 ,1359689673.107813,729354.0,269128.95825,707487086.2040817,0.0
2021-05-20 08:00:00,2712.68,2758.99,2567.06,2754.41,391308.07737,2021-05-20 11:59:59.999000 ,1048550290.0006962,577453.0,195173.57421,523077940.74267006,0.0
2021-05-20 12:00:00,2754.4,2990.05,2708.01,2903.99,485252.54322,2021-05-20 15:59:59.999000 ,1403727601.36544,768472.0,247600.74544,716382293.4149822,0.0
2021-05-20 16:00:00,2903.97,2905.7,2581.0,2782.41,490323.96123,2021-05-20 19:59:59.999000 ,1338324002.3458097,789787.0,253057.37385,690832878.8009129,0.0
2021-05-20 20:00:00,2782.81,2861.84,2689.0,2768.62,237076.3774,2021-05-20 23:59:59.999000 ,660731466.0039616,430258.0,109846.37513,306188394.765323,0.0
2021-05-21 00:00:00,2767.87,2938.54,2760.95,2790.86,241831.76581,2021-05-21 03:59:59.999000 ,690665398.7959588,476183.0,122146.5352,348902546.2759176,0.0
2021-05-21 04:00:00,2790.86,2807.0,2679.79,2686.96,272899.22252,2021-05-21 07:59:59.999000 ,749552729.7429136,412879.0,136409.98086,374711446.0703051,0.0
2021-05-21 08:00:00,2687.44,2783.21,2619.0,2712.37,274813.91882,2021-05-21 11:59:59.999000 ,742930533.0027196,440773.0,137082.53765,370696934.1260261,0.0
2021-05-21 12:00:00,2712.37,2763.09,2378.0,2420.69,730193.47324,2021-05-21 15:59:59.999000 ,1855773210.2344737,899071.0,350207.92784,890689265.7656697,0.0
2021-05-21 16:00:00,2420.39,2518.86,2306.0,2349.5,602366.35189,2021-05-21 19:59:59.999000 ,1465030594.9575438,697178.0,298923.06444,726860724.2212257,0.0
2021-05-21 20:00:00,2349.95,2436.76,2101.0,2430.98,604927.20286,2021-05-21 23:59:59.999000 ,1394748662.107519,750080.0,295395.18187,681488905.7055663,0.0
2021-05-22 00:00:00,2430.98,2485.0,2305.32,2329.99,288449.93399,2021-05-22 03:59:59.999000 ,694500161.8649769,385238.0,138535.96962,333436160.6726193,0.0
2021-05-22 04:00:00,2329.54,2351.45,2145.0,2248.57,423369.66975,2021-05-22 07:59:59.999000 ,945232373.2754868,561002.0,210082.01373,468788511.20417774,0.0
2021-05-22 08:00:00,2248.56,2478.0,2246.56,2415.54,315413.04805,2021-05-22 11:59:59.999000 ,748204353.6855283,487630.0,156734.92824,371965370.3271331,0.0
2021-05-22 12:00:00,2415.29,2483.3,2290.32,2367.21,285327.17767,2021-05-22 15:59:59.999000 ,682235317.4717385,454402.0,137751.01259,329707108.5817836,0.0
2021-05-22 16:00:00,2367.21,2397.0,2251.16,2255.05,213485.71384,2021-05-22 19:59:59.999000 ,494308365.3852152,341002.0,101914.48696,236058276.8109343,0.0
2021-05-22 20:00:00,2255.05,2383.83,2254.58,2294.87,158272.46827,2021-05-22 23:59:59.999000 ,369833268.7877814,255460.0,77162.05874,180354340.5272298,0.0
2021-05-23 00:00:00,2295.45,2381.57,2252.51,2317.8,180859.5553,2021-05-23 03:59:59.999000 ,418946699.6268897,275535.0,91601.30953,212218668.82833952,0.0
2021-05-23 04:00:00,2317.8,2317.8,2127.63,2157.64,272192.37035,2021-05-23 07:59:59.999000 ,602967033.8505728,435332.0,126242.32424,279781275.9411393,0.0
2021-05-23 08:00:00,2158.01,2174.82,1986.0,2115.49,672992.73125,2021-05-23 11:59:59.999000 ,1399299132.912226,841590.0,322474.56907,671104980.2947313,0.0
2021-05-23 12:00:00,2115.5,2138.27,1866.29,1924.79,723915.42667,2021-05-23 15:59:59.999000 ,1415406433.7809548,874096.0,352263.65868,688981036.3427371,0.0
2021-05-23 16:00:00,1924.95,1999.0,1728.74,1968.09,713914.04968,2021-05-23 19:59:59.999000 ,1341386261.2330427,846907.0,339443.69874,638706176.639186,0.0
2021-05-23 20:00:00,1968.1,2150.0,1967.61,2096.39,350674.598,2021-05-23 23:59:59.999000 ,729254578.1412742,487558.0,178804.88195,371793077.1314081,0.0
2021-05-24 00:00:00,2096.63,2200.0,2079.94,2141.29,304731.07108,2021-05-24 03:59:59.999000 ,653677548.709571,424338.0,148421.2576,318314780.8292802,0.0
2021-05-24 04:00:00,2141.29,2297.0,2081.88,2291.1,303162.00817,2021-05-24 07:59:59.999000 ,663485953.1199164,486207.0,149695.43015,327520062.2295132,0.0
2021-05-24 08:00:00,2291.44,2377.13,2221.19,2367.74,403902.17336,2021-05-24 11:59:59.999000 ,923033821.9314913,524433.0,195248.77514,446351975.56245166,0.0
2021-05-24 12:00:00,2367.66,2529.87,2332.64,2509.07,500820.91559,2021-05-24 15:59:59.999000 ,1213442959.3497765,723874.0,258457.84889,626730234.0209128,0.0
2021-05-24 16:00:00,2509.61,2663.58,2416.1,2650.86,379326.81092,2021-05-24 19:59:59.999000 ,957630124.8350192,606026.0,197239.58103,498347167.307381,0.0
2021-05-24 20:00:00,2651.42,2675.0,2529.07,2648.43,294689.94333,2021-05-24 23:59:59.999000 ,768974558.7754562,534418.0,154265.53433,402480775.68814045,0.0
2021-05-25 00:00:00,2647.92,2750.0,2536.8,2582.48,390927.7426,2021-05-25 03:59:59.999000 ,1033536911.0750712,580879.0,192828.1301,509918624.7146363,0.0
2021-05-25 04:00:00,2582.41,2683.65,2520.48,2660.48,262449.26941,2021-05-25 07:59:59.999000 ,684121023.8845931,434683.0,134685.56199,351215597.5933082,0.0
2021-05-25 08:00:00,2660.39,2674.31,2378.54,2392.72,424054.28465,2021-05-25 11:59:59.999000 ,1057231291.5141912,592049.0,204612.25281,510030240.9828084,0.0
2021-05-25 12:00:00,2393.15,2650.0,2382.21,2610.47,554270.99964,2021-05-25 15:59:59.999000 ,1409095146.1518855,653873.0,275614.92519,701181101.3411672,0.0
2021-05-25 16:00:00,2610.6,2622.69,2484.62,2512.12,245076.68623,2021-05-25 19:59:59.999000 ,629516628.8633455,355539.0,120902.36829,310702715.038306,0.0
2021-05-25 20:00:00,2512.12,2735.0,2504.96,2705.11,238570.52192,2021-05-25 23:59:59.999000 ,629236547.9121732,359836.0,121391.29574,320411933.6736409,0.0
2021-05-26 00:00:00,2705.1,2850.0,2643.0,2840.45,284810.08957,2021-05-26 03:59:59.999000 ,786823985.0385273,461088.0,145179.19284,401169426.33354497,0.0
2021-05-26 04:00:00,2840.47,2898.0,2772.41,2890.62,269367.33508,2021-05-26 07:59:59.999000 ,765543850.4398566,521271.0,135090.59329,383942303.2277068,0.0
2021-05-26 08:00:00,2890.61,2910.0,2773.0,2832.87,278276.80203,2021-05-26 11:59:59.999000 ,788330712.8377242,443234.0,134211.23386,380214822.6361592,0.0
2021-05-26 12:00:00,2832.62,2867.64,2688.07,2744.78,305755.1503,2021-05-26 15:59:59.999000 ,844948663.1998979,520602.0,146337.02725,404455910.71583456,0.0
2021-05-26 16:00:00,2744.79,2792.37,2665.56,2739.85,248923.66372,2021-05-26 19:59:59.999000 ,678162095.0755616,470964.0,121746.00442,331699198.3883043,0.0
2021-05-26 20:00:00,2739.88,2887.15,2722.22,2884.94,196666.55181,2021-05-26 23:59:59.999000 ,552579821.9899127,309378.0,103960.06422,291871080.9327854,0.0
2021-05-27 00:00:00,2884.82,2889.74,2633.68,2679.26,308166.10521,2021-05-27 03:59:59.999000 ,842647659.1453339,441284.0,141167.96661,385974523.4097053,0.0
2021-05-27 04:00:00,2679.26,2760.0,2645.87,2735.02,168535.63864,2021-05-27 07:59:59.999000 ,456049305.3126809,249784.0,86385.49446,233815255.79868448,0.0
2021-05-27 08:00:00,2735.03,2841.96,2683.93,2826.88,174176.01442,2021-05-27 11:59:59.999000 ,484034256.8747273,305881.0,93916.4736,261130368.42393672,0.0
2021-05-27 12:00:00,2826.87,2867.96,2774.94,2803.99,202982.13317,2021-05-27 15:59:59.999000 ,573482771.725823,310343.0,101335.75112,286388722.2931673,0.0
